                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                 1.1816,                 1.4774,                0.60822,                0.85458,                0.85024,                0.84615,                0.89908,                0.53431,                0.76278,                0.76282,                 0.7907,                0.33563,                 1.3315,                  1.528,                0.64215,                0.90701,              0.0013862,              0.0013862,              0.0013862
                     95,                 1.1683,                 1.4564,                 0.5955,                0.85704,                0.84276,                0.85894,                0.90611,                0.57918,                0.79712,                0.80769,                0.82988,                 0.3858,                 1.2145,                 1.3777,                0.62308,                0.89789,              0.0013796,              0.0013796,              0.0013796
                     96,                 1.1891,                 1.4528,                0.59931,                0.84544,                0.82499,                0.86538,                0.91363,                0.57718,                0.77652,                0.77957,                0.82179,                0.37099,                 1.2011,                 1.4162,                0.62008,                0.89889,               0.001373,               0.001373,               0.001373
                     97,                 1.2386,                 1.5065,                0.62827,                0.85715,                 0.8769,                0.76923,                 0.8998,                0.51557,                0.71221,                0.73077,                0.76439,                0.30644,                 1.3471,                 1.6809,                0.65913,                0.91242,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.1913,                  1.459,                0.60168,                0.84393,                0.77749,                0.89594,                0.90183,                 0.5457,                0.72154,                0.73718,                0.77689,                0.31977,                 1.2908,                 1.5752,                0.63748,                0.90834,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.2791,                 1.5624,                0.63572,                0.85038,                0.79913,                 0.9181,                0.91065,                0.58503,                 0.7425,                0.75783,                0.80795,                0.35953,                 1.1873,                 1.3198,                0.60535,                0.89648,              0.0013532,              0.0013532,              0.0013532
                    100,                 1.1652,                 1.4622,                0.60481,                0.85103,                0.88292,                0.80769,                0.90129,                0.55334,                0.80334,                0.66667,                0.79198,                0.34134,                 1.3121,                 1.4882,                0.62307,                0.90935,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.2714,                 1.4725,                0.61802,                0.84284,                 0.8814,                0.80991,                0.90196,                0.56588,                0.82847,                0.65021,                0.79136,                0.34367,                  1.233,                 1.5262,                0.60585,                0.90322,                0.00134,                0.00134,                0.00134
                    102,                 1.1604,                 1.4181,                0.58237,                0.84349,                0.89307,                0.80307,                0.89374,                0.59968,                0.82946,                 0.7483,                0.82932,                0.38025,                  1.175,                 1.3326,                0.59574,                0.89928,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.2283,                 1.4274,                0.59959,                0.84651,                0.90277,                0.79487,                0.90035,                0.60145,                0.84569,                0.73776,                0.83401,                0.39263,                 1.1307,                 1.2959,                 0.5876,                0.88882,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.2053,                 1.4381,                0.59937,                 0.8498,                0.88687,                0.79487,                0.89858,                 0.5788,                0.83941,                0.71795,                0.82731,                0.36274,                 1.2351,                 1.3849,                0.60497,                0.89863,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.1995,                 1.4065,                0.59205,                 0.8483,                0.81025,                0.87593,                0.90681,                0.55756,                 0.8096,                0.70513,                0.82095,                0.34648,                 1.3108,                 1.4307,                0.61552,                0.90892,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.1798,                 1.4325,                0.59659,                0.84411,                 0.8124,                0.88834,                0.90945,                0.56345,                0.82203,                0.71154,                0.81101,                0.34984,                 1.2288,                 1.4086,                0.59364,                0.90255,               0.001307,               0.001307,               0.001307
                    107,                 1.2226,                 1.4223,                0.60798,                0.83975,                0.88581,                0.79566,                0.90667,                0.54479,                0.77722,                0.64855,                0.73717,                0.31862,                 1.2783,                 1.6703,                0.61183,                0.90386,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.1924,                 1.4873,                0.59331,                0.83981,                0.78218,                0.89776,                0.91021,                0.55847,                0.74079,                0.71154,                0.76022,                0.33852,                 1.2699,                 1.5865,                0.60736,                0.90516,              0.0012938,              0.0012938,              0.0012938
                    109,                 1.1217,                 1.3901,                0.57279,                0.84145,                0.80729,                0.91305,                0.91068,                0.59174,                0.77408,                0.73077,                0.81524,                0.38571,                 1.1572,                 1.4482,                0.59706,                0.89457,              0.0012872,              0.0012872,              0.0012872
                    110,                 1.1118,                 1.4149,                0.57994,                0.84012,                0.80771,                0.92308,                  0.903,                0.59444,                0.72036,                0.83333,                0.82451,                0.38196,                 1.1382,                   1.38,                0.58211,                0.89204,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.1275,                 1.4206,                0.57077,                0.84194,                0.80259,                0.91214,                0.91033,                0.57075,                0.77024,                   0.75,                0.82171,                0.36721,                 1.2289,                 1.4729,                0.59396,                0.89733,               0.001274,               0.001274,               0.001274
                    112,                 1.1432,                 1.4651,                 0.5868,                0.84983,                0.79237,                0.90517,                0.90941,                0.57051,                 0.7283,                0.75641,                0.79513,                0.35575,                 1.2139,                 1.4763,                0.58859,                0.89317,              0.0012674,              0.0012674,              0.0012674
                    113,                 1.1908,                 1.4656,                0.58517,                0.83653,                0.84203,                0.85426,                0.90475,                0.58987,                0.75226,                0.75913,                0.81945,                0.37418,                 1.1318,                 1.3354,                0.57442,                0.88898,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.1417,                  1.387,                0.58061,                0.83892,                0.79286,                0.91026,                0.90774,                0.60367,                0.75375,                0.76526,                0.82066,                0.38618,                 1.1263,                 1.3426,                0.57289,                0.88879,              0.0012542,              0.0012542,              0.0012542
                    115,                 1.1649,                 1.4359,                0.60966,                0.84194,                 0.7982,                0.86538,                  0.904,                0.56407,                0.72561,                0.72894,                0.78887,                 0.3514,                 1.2503,                 1.4717,                0.59996,                0.89696,              0.0012476,              0.0012476,              0.0012476
                    116,                 1.0986,                 1.3505,                0.57053,                0.83797,                0.81241,                0.87821,                0.90457,                0.59001,                0.70459,                0.82562,                0.81303,                0.36618,                 1.1376,                 1.4253,                 0.5771,                0.88862,               0.001241,               0.001241,               0.001241
                    117,                 1.1563,                 1.4004,                0.57806,                0.84246,                0.83932,                0.85897,                 0.9015,                 0.5867,                0.71919,                0.80128,                0.81469,                0.35305,                 1.1808,                 1.4318,                0.59026,                0.89307,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.1698,                 1.4023,                0.57333,                0.84237,                0.77931,                0.91667,                0.91023,                0.57474,                0.80024,                0.71901,                0.81916,                 0.3527,                 1.2535,                 1.5119,                 0.6144,                 0.8978,              0.0012278,              0.0012278,              0.0012278
                    119,                 1.1242,                 1.3666,                0.56005,                0.83233,                0.79298,                0.90852,                0.90529,                 0.5826,                0.73717,                0.84501,                 0.8415,                 0.3835,                 1.2012,                 1.4279,                0.61018,                0.89041,              0.0012212,              0.0012212,              0.0012212
                    120,                 1.1047,                 1.3597,                0.56697,                0.84087,                0.80753,                0.87179,                0.90026,                0.59555,                0.80657,                0.70513,                0.81167,                0.38103,                 1.1475,                 1.3624,                 0.5983,                0.88904,              0.0012146,              0.0012146,              0.0012146
                    121,                 1.1538,                 1.3578,                0.57442,                0.84269,                0.80194,                0.90844,                 0.9009,                0.58966,                 0.7918,                0.73135,                0.80515,                0.38558,                 1.1472,                  1.422,                0.59125,                  0.895,               0.001208,               0.001208,               0.001208
                    122,                 1.1275,                  1.363,                0.56682,                0.83824,                0.86036,                0.82692,                0.89718,                0.56482,                0.77111,                0.71154,                0.78449,                0.34439,                 1.2255,                 1.5415,                0.60042,                0.89946,              0.0012014,              0.0012014,              0.0012014
                    123,                 1.1706,                 1.3933,                0.58742,                0.84213,                0.81227,                0.91531,                0.90633,                0.58969,                0.74412,                0.83887,                0.82444,                0.36128,                 1.1758,                 1.4077,                0.58636,                0.89499,              0.0011948,              0.0011948,              0.0011948
                    124,                 1.0865,                 1.3347,                0.56528,                0.83833,                 0.8092,                0.92434,                0.90936,                0.59751,                0.72007,                0.82447,                0.81459,                0.38926,                 1.1434,                 1.4043,                0.56992,                0.88739,              0.0011882,              0.0011882,              0.0011882
                    125,                 1.2053,                 1.4213,                0.59185,                0.83682,                0.86182,                0.83957,                0.89859,                0.58464,                0.79167,                0.73077,                0.80246,                0.36246,                 1.1936,                 1.4797,                0.58665,                0.89227,              0.0011816,              0.0011816,              0.0011816
                    126,                 1.1652,                  1.373,                0.58217,                0.83754,                0.86538,                0.78292,                0.89268,                0.48937,                0.71936,                0.70655,                0.74978,                0.30526,                 1.4846,                 1.5515,                0.66221,                 0.9252,               0.001175,               0.001175,               0.001175
                    127,                 1.2378,                 1.3997,                0.60706,                0.84158,                0.89021,                0.77969,                0.89509,                0.45859,                0.72517,                0.65964,                0.72788,                0.27699,                 1.5704,                  1.654,                0.69794,                 0.9358,              0.0011684,              0.0011684,              0.0011684
                    128,                 1.1827,                 1.4039,                0.60245,                0.84104,                0.87614,                0.79487,                0.91133,                0.53165,                0.74419,                0.76457,                0.78942,                0.34716,                 1.3275,                 1.5636,                 0.6514,                0.90639,              0.0011618,              0.0011618,              0.0011618
                    129,                 1.2419,                 1.4135,                0.59947,                 0.8417,                0.81543,                0.90385,                0.91087,                 0.5943,                 0.8102,                   0.75,                0.82754,                0.39999,                 1.1723,                 1.4051,                0.59623,                 0.8921,              0.0011552,              0.0011552,              0.0011552
                    130,                 1.2194,                 1.4443,                0.60855,                0.85302,                0.80385,                0.91026,                0.89859,                0.60061,                0.73496,                0.82051,                0.81818,                0.40989,                  1.157,                 1.4049,                0.58855,                 0.8898,              0.0011486,              0.0011486,              0.0011486
                    131,                 1.1614,                 1.3726,                 0.5826,                0.84929,                0.86272,                0.85256,                0.90649,                0.54548,                0.76759,                0.71985,                0.79322,                0.34338,                 1.3277,                 1.4095,                0.61731,                0.90659,               0.001142,               0.001142,               0.001142
                    132,                 1.1787,                 1.3998,                0.59255,                0.84449,                0.87338,                0.85256,                0.90921,                0.57323,                0.77476,                   0.75,                0.79932,                0.35403,                 1.2117,                 1.4545,                0.59428,                0.89436,              0.0011354,              0.0011354,              0.0011354
                    133,                 1.1403,                 1.4049,                 0.5853,                0.84442,                0.87386,                0.84375,                0.90645,                0.58862,                0.80512,                0.79448,                0.84219,                0.40221,                 1.1232,                 1.4212,                0.57195,                 0.8879,              0.0011288,              0.0011288,              0.0011288
                    134,                 1.1539,                 1.4047,                0.57654,                0.84123,                0.82447,                0.90328,                0.90231,                0.58518,                0.75821,                 0.8141,                0.84243,                0.38664,                  1.151,                 1.3925,                0.58046,                0.89194,              0.0011222,              0.0011222,              0.0011222
                    135,                 1.1873,                 1.4145,                0.58224,                0.83699,                0.83782,                0.82791,                0.89552,                0.53953,                0.81162,                0.64744,                0.76492,                0.33755,                 1.3089,                 1.5247,                0.60882,                0.90874,              0.0011156,              0.0011156,              0.0011156
                    136,                 1.1313,                 1.3366,                0.57692,                0.84026,                0.83471,                 0.8141,                0.88517,                0.51141,                0.74616,                0.66026,                0.74106,                0.31841,                 1.4354,                 1.5083,                0.63122,                0.92194,               0.001109,               0.001109,               0.001109
                    137,                 1.1446,                 1.3482,                0.56613,                0.83174,                0.81237,                0.88815,                0.90043,                 0.5522,                 0.7924,                0.69872,                0.78073,                0.34996,                  1.288,                 1.4601,                0.60448,                0.89784,              0.0011024,              0.0011024,              0.0011024
                    138,                 1.1032,                 1.2912,                0.55477,                0.83428,                0.84762,                0.89141,                0.91301,                  0.577,                0.69325,                0.78229,                0.78761,                0.35264,                    1.2,                 1.5076,                0.59011,                0.89153,              0.0010958,              0.0010958,              0.0010958
                    139,                 1.1171,                 1.3507,                0.55519,                0.83351,                0.89869,                0.80769,                0.90978,                0.53813,                0.79121,                0.71154,                 0.7892,                0.31961,                  1.332,                 1.5833,                0.61927,                0.90757,              0.0010892,              0.0010892,              0.0010892
                    140,                 1.1299,                 1.3803,                0.57186,                0.84495,                0.83665,                0.92308,                0.92102,                0.58027,                0.79843,                0.76282,                0.82398,                0.36235,                 1.2144,                 1.4827,                0.59414,                0.89251,              0.0010826,              0.0010826,              0.0010826
                    141,                 1.0638,                 1.3319,                0.55072,                0.83739,                0.85771,                0.88873,                0.92102,                0.58652,                0.78503,                   0.75,                0.81822,                0.37903,                 1.1959,                 1.4429,                0.58755,                0.88994,               0.001076,               0.001076,               0.001076
                    142,                 1.0498,                 1.2641,                0.53621,                0.83669,                0.86776,                0.84127,                0.90967,                0.58158,                0.77151,                0.73593,                0.80551,                0.36658,                 1.2286,                 1.3741,                0.58555,                0.89479,              0.0010694,              0.0010694,              0.0010694
                    143,                  1.054,                 1.2962,                0.54024,                0.83368,                0.87957,                0.84275,                 0.9139,                0.59392,                0.77094,                0.73077,                 0.7992,                0.37649,                 1.2043,                 1.4135,                0.57457,                0.89157,              0.0010628,              0.0010628,              0.0010628
                    144,                 1.0527,                 1.3102,                0.53797,                0.82802,                0.86845,                0.82051,                0.90276,                 0.5843,                0.78193,                0.73718,                0.80203,                0.35894,                 1.1924,                  1.476,                0.57185,                0.89093,              0.0010562,              0.0010562,              0.0010562
                    145,                 1.0924,                 1.3462,                0.56184,                0.83129,                0.90607,                 0.8039,                 0.9136,                0.58914,                0.71088,                0.78806,                0.80469,                0.35655,                 1.1787,                 1.4142,                0.57898,                 0.8878,              0.0010496,              0.0010496,              0.0010496
                    146,                  1.097,                 1.3998,                 0.5538,                0.83926,                0.86193,                0.85256,                0.90974,                0.57203,                0.70907,                0.78846,                0.80645,                0.35832,                 1.2103,                 1.4231,                0.58368,                0.89101,               0.001043,               0.001043,               0.001043
                    147,                 1.0807,                 1.2945,                0.54345,                0.82812,                0.78854,                0.89103,                0.90453,                0.54615,                0.81697,                0.64744,                0.75734,                0.33393,                 1.2822,                 1.4071,                0.60416,                0.89902,              0.0010364,              0.0010364,              0.0010364
                    148,                 1.0948,                 1.3506,                0.55106,                0.83406,                0.79132,                0.88462,                0.90809,                0.57638,                 0.8371,                0.65881,                0.77513,                0.35879,                 1.2129,                 1.3576,                0.59199,                0.89655,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.1168,                 1.3417,                0.55371,                0.83427,                0.88607,                0.82051,                0.90784,                0.56981,                0.80136,                 0.7241,                 0.7959,                0.38643,                 1.2094,                 1.4894,                0.57893,                0.89629,              0.0010232,              0.0010232,              0.0010232
                    150,                 1.1229,                 1.3029,                0.54648,                0.83161,                 0.8966,                0.82692,                0.90594,                0.55473,                0.80856,                0.74359,                0.81526,                0.38431,                 1.2352,                 1.5567,                0.58217,                 0.8984,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.0931,                 1.2935,                0.54858,                0.83318,                 0.8304,                0.87883,                0.90137,                0.57979,                0.75222,                0.79789,                 0.8126,                0.36354,                 1.1958,                 1.4526,                0.57839,                0.89202,                0.00101,                0.00101,                0.00101
                    152,                  1.048,                  1.265,                0.53303,                0.83063,                0.82646,                0.91583,                0.90616,                0.57817,                0.74228,                0.79391,                0.79337,                0.34209,                 1.2099,                 1.4808,                0.57855,                0.89324,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.0932,                 1.3026,                0.54689,                0.83573,                 0.8246,                0.90411,                0.90437,                0.57907,                  0.751,                0.78846,                0.79984,                0.35348,                 1.1949,                 1.5884,                0.58488,                0.89332,              0.0009968,              0.0009968,              0.0009968
                    154,                   1.01,                 1.2822,                0.52336,                0.82195,                0.82731,                0.89744,                0.90381,                0.56682,                 0.7697,                0.80128,                0.81387,                 0.3669,                 1.2302,                 1.6195,                0.58557,                0.89694,              0.0009902,              0.0009902,              0.0009902
                    155,                  1.038,                 1.2409,                0.53242,                0.82784,                0.82232,                0.90385,                0.90875,                0.56914,                0.72018,                0.77543,                0.79373,                0.35782,                 1.2176,                 1.4841,                0.58377,                0.90154,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.0468,                 1.2614,                0.52826,                0.82992,                0.82013,                0.90385,                0.90893,                0.55612,                0.79686,                 0.6859,                0.78479,                0.34119,                 1.2626,                 1.6617,                0.58718,                0.90539,               0.000977,               0.000977,               0.000977
                    157,                 1.0599,                 1.2673,                0.52778,                0.82829,                0.82708,                0.90385,                0.90844,                 0.5696,                0.80553,                0.66382,                0.77291,                0.33986,                 1.2138,                 1.5383,                0.59438,                0.89655,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.1709,                 1.5758,                0.58925,                0.84775,                0.81349,                0.90385,                0.91011,                0.57953,                0.74293,                0.71154,                0.77046,                0.34797,                 1.1743,                 1.4459,                0.58527,                0.89409,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.0751,                 1.3301,                0.53257,                0.82901,                0.80344,                0.91026,                0.90525,                 0.5599,                0.71611,                0.72436,                0.75888,                0.34121,                 1.1943,                 1.4656,                0.59107,                0.89427,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.1064,                  1.349,                0.55335,                0.83341,                0.80606,                0.91667,                0.91134,                0.54272,                0.74692,                0.73784,                0.78199,                0.33732,                 1.2985,                 1.6167,                0.59695,                0.89779,              0.0009506,              0.0009506,              0.0009506
                    161,                 1.0907,                 1.3221,                0.56916,                 0.8366,                0.79454,                0.89744,                  0.909,                0.53735,                0.81018,                0.71134,                 0.8051,                0.34388,                 1.3303,                 1.5597,                0.59838,                0.90257,               0.000944,               0.000944,               0.000944
                    162,                 1.0671,                 1.3023,                0.53655,                0.83192,                0.81473,                0.87821,                0.90413,                0.57711,                0.71978,                0.76923,                0.78361,                0.34639,                 1.2126,                 1.4168,                0.58924,                0.89394,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.0629,                 1.2393,                0.52988,                0.82864,                0.82112,                0.88279,                 0.9054,                0.53594,                0.82375,                0.67949,                 0.7947,                0.34372,                 1.3272,                 1.5426,                0.59849,                0.90871,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.0344,                 1.2774,                0.52368,                0.83318,                0.81553,                 0.8785,                0.90624,                0.52353,                0.80499,                0.69231,                0.78695,                0.33866,                 1.3755,                 1.4557,                0.61341,                0.91461,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.0437,                 1.2741,                0.52831,                0.83231,                0.83311,                0.89597,                0.90753,                0.57154,                 0.7231,                0.76923,                0.79891,                0.35849,                 1.2445,                 1.3407,                0.59543,                0.90008,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.0673,                 1.2845,                0.53625,                0.83034,                  0.821,                0.91143,                0.90976,                0.60758,                0.83395,                0.71795,                0.81821,                0.38915,                 1.1551,                 1.3889,                0.56696,                0.88735,               0.000911,               0.000911,               0.000911
                    167,                 1.0853,                 1.2945,                0.54377,                0.82413,                0.80694,                0.90385,                0.90189,                0.60912,                0.82786,                0.72436,                0.82289,                0.37414,                  1.147,                 1.4393,                0.56598,                0.88594,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.0751,                 1.2936,                0.53554,                0.82706,                0.82635,                0.89744,                 0.9091,                0.59357,                0.81913,                0.72436,                0.80927,                0.35434,                 1.1614,                 1.3677,                0.56074,                0.89109,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.1057,                  1.342,                0.54399,                0.83106,                0.83775,                0.91026,                0.91287,                0.60239,                0.78138,                0.77897,                0.82579,                0.36452,                 1.1531,                 1.3476,                0.57046,                0.89037,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.0455,                 1.2585,                0.52288,                0.82412,                0.83041,                0.91667,                0.90684,                0.60676,                0.77086,                0.84105,                0.84589,                0.39276,                 1.1061,                 1.3963,                0.56584,                0.88631,              0.0008846,              0.0008846,              0.0008846
                    171,                 1.0439,                 1.2621,                0.52147,                0.83336,                0.83419,                0.87075,                0.89672,                0.57623,                 0.7964,                0.70207,                0.79233,                0.33754,                 1.1965,                 1.3991,                0.58676,                0.89498,               0.000878,               0.000878,               0.000878
                    172,                0.98457,                 1.1799,                0.50597,                 0.8249,                0.84564,                0.87792,                0.90508,                0.58783,                 0.8004,                0.70513,                0.78466,                0.34693,                 1.1737,                 1.3885,                0.56991,                 0.8954,              0.0008714,              0.0008714,              0.0008714
                    173,                0.99637,                 1.2476,                0.50736,                0.83034,                0.81474,                0.90212,                0.90439,                0.58688,                0.81994,                0.72975,                0.81452,                0.39333,                 1.1839,                 1.5064,                0.55751,                0.89943,              0.0008648,              0.0008648,              0.0008648
                    174,                 1.0308,                 1.2458,                0.51251,                 0.8276,                0.82695,                0.91899,                0.91586,                0.59475,                 0.8231,                0.71584,                0.81173,                0.39609,                 1.1774,                 1.5338,                0.55969,                0.89761,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.0403,                 1.2183,                0.52017,                0.82855,                0.86371,                0.87179,                0.91593,                0.59645,                0.76042,                0.76923,                 0.8116,                 0.3706,                 1.1911,                 1.4708,                0.56219,                0.90122,              0.0008516,              0.0008516,              0.0008516
                    176,                 1.0303,                 1.2285,                0.51789,                0.83019,                0.86803,                0.87179,                0.92476,                0.58331,                 0.7927,                0.71154,                0.79665,                  0.344,                 1.2448,                 1.5411,                0.56974,                0.90334,               0.000845,               0.000845,               0.000845
                    177,                0.97515,                 1.2209,                0.50545,                0.82558,                0.84177,                0.92078,                0.92608,                0.56881,                0.73603,                0.80431,                0.81762,                0.35712,                 1.2377,                  1.603,                0.57504,                0.90003,              0.0008384,              0.0008384,              0.0008384
                    178,                 1.0965,                 1.3319,                0.53453,                0.83121,                0.83117,                0.91519,                0.91884,                0.59032,                0.76956,                0.71795,                0.77511,                0.35116,                  1.209,                 1.5382,                0.56903,                0.89843,              0.0008318,              0.0008318,              0.0008318
                    179,                 1.0456,                 1.2882,                0.51624,                0.82005,                0.85702,                0.84532,                0.90758,                0.54297,                0.75789,                0.74359,                 0.8023,                0.32943,                 1.3211,                 1.5226,                0.60056,                0.91639,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.0991,                 1.3176,                0.55967,                0.83156,                0.80811,                0.91788,                0.91028,                0.54313,                0.76614,                0.74359,                0.80499,                0.35084,                 1.3124,                 1.5684,                0.59516,                0.91093,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.0297,                 1.2436,                0.51847,                0.82699,                0.89553,                0.84615,                 0.9221,                0.56365,                0.78683,                0.74359,                0.79924,                0.37046,                 1.2698,                 1.5484,                0.58675,                0.90493,               0.000812,               0.000812,               0.000812
                    182,                 1.0263,                 1.2548,                0.50956,                0.82467,                0.82961,                0.90515,                0.91862,                0.56742,                0.82496,                0.69872,                0.78899,                0.34905,                 1.2739,                 1.4446,                 0.5847,                 0.9104,              0.0008054,              0.0008054,              0.0008054
                    183,                 1.0807,                 1.2785,                0.52981,                0.82553,                0.88592,                0.82051,                 0.9124,                0.53689,                0.85269,                0.66667,                0.77424,                0.33628,                 1.3627,                 1.4443,                0.59812,                0.92044,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.0259,                   1.27,                0.50907,                0.82105,                0.92529,                0.79397,                0.91044,                0.55028,                0.87335,                0.65385,                0.77681,                0.33258,                 1.3173,                 1.4986,                 0.5814,                0.91535,              0.0007922,              0.0007922,              0.0007922
                    185,                 1.0325,                 1.2393,                0.51125,                0.82791,                0.80815,                 0.9181,                0.91734,                0.58769,                0.81811,                0.69872,                0.79479,                0.36398,                 1.2073,                 1.4406,                0.56227,                0.90452,              0.0007856,              0.0007856,              0.0007856
                    186,                 1.0382,                 1.2631,                0.51599,                0.82513,                0.82062,                0.90909,                0.91913,                0.60972,                0.82035,                0.71795,                0.80159,                0.38643,                 1.1515,                 1.3647,                0.55041,                0.89763,               0.000779,               0.000779,               0.000779
                    187,                 1.0174,                 1.2044,                0.50309,                0.82247,                 0.9409,                0.79487,                0.91736,                0.54283,                0.80696,                0.67949,                0.76886,                0.33756,                 1.3523,                 1.5265,                0.57968,                 0.9174,              0.0007724,              0.0007724,              0.0007724
